1.503120167478556590e-01
-1.370379818498247415e-01
2.550077122669154317e-01
1.219977421624809516e-01
6.408899472383010609e-01
4.359353093850195648e-01
1.618726493483971240e-01
3.089711487907386908e-02
-1.626561646059348776e-01
5.914426207852904183e-01
